GameID,Temp,DewPoint,Visiability,Humidity,WindSpeed,WindDir,Pressure,Fog,Precipitation,Condition,Rain,Snow,WindChill,HeatIndex
158,55,46,10,72,3.5,NNW,30.15,0,-9999,Mostly Cloudy,0,0,-999,-9999
205,52,48.9,10,89,4.6,South,30,0,-9999,Mostly Cloudy,0,0,-999,-9999
267,70,59,10,68,13.8,WNW,29.94,0,-9999,Overcast,0,0,-999,-9999
298,66.9,53.1,10,61,16.1,West,29.96,0,-9999,Scattered Clouds,0,0,-999,-9999
314,75,57.9,10,55,9.2,West,30,0,-9999,Partly Cloudy,0,0,-999,-9999
355,69.1,53.1,10,57,9.2,WNW,30.2,0,-9999,Scattered Clouds,0,0,-999,-9999
368,62.1,52,10,70,12.7,West,30.03,0,-9999,Mostly Cloudy,0,0,-999,-9999
413,48.9,37.9,10,66,4.6,WNW,30.19,0,-9999,Partly Cloudy,0,0,-999,-9999
462,53.1,46,10,77,11.5,SSW,29.69,0,-9999,Mostly Cloudy,0,0,-999,-9999
476,55,46,10,72,8.1,SSW,30.29,0,-9999,Mostly Cloudy,0,0,-999,-9999
521,71.1,55.9,10,59,10.4,West,30.02,0,-9999,Mostly Cloudy,0,0,-999,-9999
541,66.9,55,10,66,15,West,30.02,0,-9999,Mostly Cloudy,0,0,-999,-9999
565,72,57,10,59,11.5,WNW,30.06,0,-9999,Scattered Clouds,0,0,-999,-9999
579,84.9,55.9,10,37,9.2,NW,29.9,0,-9999,Partly Cloudy,0,0,-999,83.7
604,60.8,46.4,10,59,13.8,WNW,30.05,0,-9999,Mostly Cloudy,0,0,-999,-9999
652,59,48.9,9,69,6.9,NW,30.29,0,-9999,Mostly Cloudy,0,0,-999,-9999
699,48.2,44.6,10,87,0,North,30.14,0,-9999,Scattered Clouds,0,0,-999,-9999
736,72,55,10,55,9.2,WNW,29.9,0,-9999,Partly Cloudy,0,0,-999,-9999
766,64,54,10,70,16.1,WNW,29.94,0,-9999,Scattered Clouds,0,0,-999,-9999
822,61,44.1,10,54,17.3,West,29.91,0,-9999,Scattered Clouds,0,0,-999,-9999
849,72,54,10,53,9.2,WNW,30.14,0,-9999,Partly Cloudy,0,0,-999,-9999
877,60.1,46,10,60,3.5,WNW,30.15,0,-9999,Overcast,0,0,-999,-9999
909,57.9,45,10,62,3.5,NW,30.03,0,-9999,Scattered Clouds,0,0,-999,-9999
913,54,48.9,10,83,0,North,30.14,0,-9999,Partly Cloudy,0,0,-999,-9999
942,55.9,50,10,80,6.9,South,30.05,0,-9999,Overcast,0,0,-999,-9999
990,71.1,62.1,10,73,13.8,West,29.84,0,-9999,Partly Cloudy,0,0,-999,-9999
1020,73.8,60.6,10,63,11.5,West,30.07,0,-9999,Scattered Clouds,0,0,-999,-9999
1035,78.1,43,10,29,9.2,West,30.06,0,-9999,Mostly Cloudy,0,0,-999,-9999
1075,57,55,7,93,20.7,West,29.83,0,-9999,Overcast,0,0,-999,-9999
1088,59,45,10,60,10.4,West,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
1133,57.9,41,10,53,4.6,NNW,30.19,0,-9999,Clear,0,0,-999,-9999
1181,51.1,42.1,10,71,0,North,30.25,0,-9999,Scattered Clouds,0,0,-999,-9999
1230,72,55,10,55,13.8,WNW,29.81,0,-9999,Partly Cloudy,0,0,-999,-9999
1256,69.1,57,10,65,8.1,West,29.9,0,-9999,Mostly Cloudy,0,0,-999,-9999
1287,82,48,10,30,8.1,WSW,29.89,0,-9999,Clear,0,0,-999,-9999
1304,68,57.9,10,70,8.1,NW,29.87,0,-9999,Partly Cloudy,0,0,-999,-9999
1343,63,55,10,75,5.8,West,29.84,0,-9999,Partly Cloudy,0,0,-999,-9999
1362,55,52,10,89,3.5,ENE,30.03,0,0,Overcast,0,0,-999,-9999
1405,62.1,54,10,75,3.5,ESE,30.14,0,-9999,Mostly Cloudy,0,0,-999,-9999
1438,60.1,57,10,90,4.6,WNW,30.27,0,-9999,Mostly Cloudy,0,0,-999,-9999
1452,66.9,57,10,70,15,WNW,29.75,0,-9999,Scattered Clouds,0,0,-999,-9999
1468,90,48,10,24,11.5,WNW,29.79,0,-9999,Partly Cloudy,0,0,-999,-9999
1515,69.1,57.9,10,68,13.8,WNW,29.94,0,-9999,Partly Cloudy,0,0,-999,-9999
1556,66,59,10,78,9.2,WNW,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
1582,55.9,37,10,49,23,WNW,29.94,0,-9999,Mostly Cloudy,0,0,-999,-9999
1628,59,55,10,87,9.2,WSW,30.26,0,-9999,Mostly Cloudy,0,0,-999,-9999
1660,52,48,6,86,16.1,SE,30.14,0,0,Light Rain,1,0,-999,-9999
1665,46.9,36,10,66,15,WNW,30.04,0,-9999,Scattered Clouds,0,0,-999,-9999
1709,87.1,54,10,32,10.4,WNW,29.89,0,-9999,Clear,0,0,-999,85.1
1755,72,51.1,10,48,15,WNW,29.93,0,-9999,Partly Cloudy,0,0,-999,-9999
1768,66,59,10,78,18.4,SW,29.77,0,-9999,Mostly Cloudy,0,0,-999,-9999
1802,62.1,59,10,90,0,North,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
1841,51.1,46.9,10,86,3.5,East,30.14,0,-9999,Clear,0,0,-999,-9999
1855,57,46.9,10,69,9.2,West,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
1867,57,51.1,10,81,0,North,30.13,0,-9999,Mostly Cloudy,0,0,-999,-9999
1914,50,36,10,59,6.9,NW,29.91,0,-9999,Scattered Clouds,0,0,-999,-9999
18,72,48.9,10,44,8.1,East,30.18,0,-9999,Clear,0,0,-999,-9999
35,70,53.1,10,55,9.2,West,29.62,0,-9999,Mostly Cloudy,0,0,-999,-9999
66,48,23,10,37,11.5,NW,30.35,0,-9999,Clear,0,0,-999,-9999
108,48.9,28.9,10,46,0,North,30.24,0,-9999,Mostly Cloudy,0,0,-999,-9999
148,50,43,9,77,6.9,ESE,30.29,0,-9999,Overcast,0,0,-999,-9999
161,41,34,10,76,15,SW,29.75,0,-9999,Overcast,0,0,33.1,-9999
213,34,17.1,10,50,5.8,Variable,30.07,0,-9999,Clear,0,0,28.8,-9999
263,66,48.9,10,54,0,North,30.21,0,-9999,Mostly Cloudy,0,0,-999,-9999
307,75,55,10,50,6.9,NW,29.86,0,-9999,Clear,0,0,-999,-9999
349,48.2,26.6,10,43,10.4,North,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
358,51.1,21.9,10,32,12.7,WSW,30.24,0,-9999,Clear,0,0,-999,-9999
401,46.9,46.9,5,100,5.8,South,29.67,0,-9999,Overcast,0,0,-999,-9999
439,33.1,32,0.5,96,6.9,NNW,29.28,1,0.05,Snow,0,1,26.9,-9999
497,66,50,10,56,12.7,ESE,30.29,0,-9999,Clear,0,0,-999,-9999
557,63,55.9,10,78,3.5,ESE,30.18,0,-9999,Clear,0,0,-999,-9999
562,52,44.1,10,74,12.7,WSW,29.68,0,-9999,Scattered Clouds,0,0,-999,-9999
574,61,43,10,52,12.7,South,29.97,0,-9999,Partly Cloudy,0,0,-999,-9999
634,48,34,10,58,6.9,North,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
641,42.1,36,6,79,17.3,WSW,30.22,0,-9999,Haze,0,0,33.9,-9999
679,36,21,10,55,15,SW,30.48,0,-9999,Clear,0,0,26.7,-9999
716,34,26.1,10,73,13.8,South,30.3,0,-9999,Overcast,0,0,24.6,-9999
727,69.1,45,10,42,5.8,NNW,29.99,0,-9999,Overcast,0,0,-999,-9999
773,63,45,10,52,12.7,East,29.96,0,-9999,Mostly Cloudy,0,0,-999,-9999
833,46,30,10,54,20.7,NNE,30.13,0,-9999,Clear,0,0,38.3,-9999
869,52,28,10,40,6.9,SE,30.49,0,-9999,Clear,0,0,-999,-9999
881,59,30.9,9,35,12.7,SSW,30.03,0,-9999,Clear,0,0,-999,-9999
903,55.9,53.1,9,90,9.2,West,29.94,0,-9999,Overcast,0,0,-999,-9999
945,33.1,21.9,10,64,9.2,WSW,30.04,0,-9999,Mostly Cloudy,0,0,25.5,-9999
966,72,50,10,46,13.8,NE,30.09,0,-9999,Clear,0,0,-999,-9999
1012,64,61,5,90,4.6,SW,29.99,0,0.02,Light Rain,1,0,-999,-9999
1056,54,39.9,10,59,9.2,SW,29.92,0,-9999,Mostly Cloudy,0,0,-999,-9999
1069,48,30,10,50,10.4,WSW,30.06,0,-9999,Overcast,0,0,-999,-9999
1126,23,3.9,10,44,12.7,WNW,30.55,0,-9999,Mostly Cloudy,0,0,11.1,-9999
1137,28,21,10,75,6.9,South,30.27,0,-9999,Overcast,0,0,20.8,-9999
1184,12,8.1,10,84,3.5,SE,30.06,0,-9999,Clear,0,0,5.9,-9999
1195,39.9,33.1,10,77,9.2,West,29.85,0,0,Overcast,0,0,33.9,-9999
1215,70,57,10,63,4.6,SE,30.08,0,-9999,Clear,0,0,-999,-9999
1237,63,52,10,67,10.4,WNW,29.68,0,0,Light Rain,1,0,-999,-9999
1265,53.1,32,10,45,17.3,SW,29.73,0,-9999,Overcast,0,0,-999,-9999
1296,50,32,10,50,11.5,WSW,30.16,0,-9999,Clear,0,0,-999,-9999
1338,45,30,10,56,17.3,SW,29.84,0,-9999,Overcast,0,0,37.6,-9999
1377,36,21,10,55,10.4,WNW,30.17,0,-9999,Overcast,0,0,28.5,-9999
1396,35.1,19.9,10,54,10.4,East,30.67,0,-9999,Clear,0,0,27.4,-9999
1415,52,44.1,5,74,5.8,WNW,30.04,0,-9999,Haze,0,0,-999,-9999
1487,70,62.1,10,76,9.2,SSE,30.1,0,-9999,Overcast,0,0,-999,-9999
1513,73,45,10,37,19.6,SW,29.74,0,-9999,Clear,0,0,-999,-9999
1519,48.9,21.9,10,35,15,NW,30.46,0,-9999,Scattered Clouds,0,0,-999,-9999
1539,57.9,35.1,10,42,6.9,WNW,30.3,0,-9999,Clear,0,0,-999,-9999
1589,30.9,15.1,10,52,10.4,West,30.15,0,-9999,Clear,0,0,22.2,-9999
1601,57.9,45,10,62,12.7,SSW,30.37,0,-9999,Mostly Cloudy,0,0,-999,-9999
1617,42.1,30,10,62,10.4,West,30.33,0,-9999,Overcast,0,0,36.1,-9999
1672,37.9,30.9,10,76,13.8,North,30.18,0,-9999,Overcast,0,0,29.6,-9999
1700,77,59,10,54,6.9,West,29.97,0,-9999,Clear,0,0,-999,-9999
1747,57.9,39,10,49,9.2,NW,30.37,0,-9999,Scattered Clouds,0,0,-999,-9999
1761,64.9,63,10,93,8.1,WSW,29.97,0,0.04,Overcast,0,0,-999,-9999
1776,60.1,45,10,57,11.5,WSW,29.93,0,-9999,Clear,0,0,-999,-9999
1832,33.1,16,10,50,15,NW,30.11,0,-9999,Overcast,0,0,23,-9999
1842,46,42.1,10,86,10.4,West,30.12,0,-9999,Overcast,0,0,41,-9999
1877,28,27,0.5,96,13.8,South,30.09,1,0.02,Light Snow,0,1,17,-9999
20,87.1,73,10,63,12.7,ENE,30.06,0,-9999,Mostly Cloudy,0,0,-999,94.5
53,82.9,68,10,60,5.8,East,30.02,0,-9999,Overcast,0,0,-999,85.8
79,62.1,37.9,10,41,15,North,30.13,0,-9999,Scattered Clouds,0,0,-999,-9999
121,78.1,59,10,52,16.1,East,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
150,73,69.1,10,87,8.1,South,29.91,0,0,Mostly Cloudy,0,0,-999,-9999
183,59,50,10,72,15,NNE,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
199,77,68,10,74,11.5,WSW,30.1,0,-9999,Scattered Clouds,0,0,-999,-9999
209,62.1,55.9,10,80,10.4,NNE,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
246,91.9,73,10,54,3.5,WSW,29.92,0,-9999,Mostly Cloudy,0,0,-999,100.7
283,89.1,68,10,50,9.2,SSE,29.8,0,-9999,Mostly Cloudy,0,0,-999,92.9
297,81,52,10,36,11.5,NNE,29.88,0,-9999,Scattered Clouds,0,0,-999,-9999
330,73,55,10,53,8.1,SSE,29.99,0,-9999,Clear,0,0,-999,-9999
375,73,36,10,26,4.6,NNE,30.04,0,-9999,Partly Cloudy,0,0,-999,-9999
390,75.9,55.9,10,50,9.2,ESE,30.3,0,-9999,Scattered Clouds,0,0,-999,-9999
437,57,51.1,10,81,15,SW,29.61,0,-9999,Mostly Cloudy,0,0,-999,-9999
474,37.9,24.1,10,57,16.1,WNW,29.9,0,-9999,Overcast,0,0,28.9,-9999
485,90,63,10,40,8.1,South,30.03,0,-9999,Scattered Clouds,0,0,-999,90.6
536,73.9,45,10,35,4.6,South,30.03,0,-9999,Partly Cloudy,0,0,-999,-9999
548,79,66.9,10,66,20.7,ENE,29.99,0,-9999,Mostly Cloudy,0,0,-999,-9999
583,69.1,55,10,61,0,North,30.12,0,-9999,Clear,0,0,-999,-9999
646,79,57.9,10,48,13.8,SSE,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
672,68,64,10,87,3.5,ESE,30.14,0,-9999,Scattered Clouds,0,0,-999,-9999
682,60.1,54,8,80,21.9,North,30.27,0,0,Light Rain,1,0,-999,-9999
745,84,70,10,63,11.5,East,30.06,0,0.03,Mostly Cloudy,0,0,-999,88.4
779,84.9,73.9,10,69,3.5,NNE,29.78,0,0.01,Mostly Cloudy,0,0,-999,92.1
793,86,73,10,65,11.5,ESE,29.93,0,-9999,Mostly Cloudy,0,0,-999,93
842,82.9,57,10,41,11.5,West,29.99,0,-9999,Mostly Cloudy,0,0,-999,82.4
853,54,43.9,10,69,0,North,30.17,0,-9999,Clear,0,0,-999,-9999
887,62.1,19,10,19,4.6,East,30.12,0,-9999,Clear,0,0,-999,-9999
918,71.1,64,8,78,6.9,NNW,30.03,0,-9999,Overcast,0,0,-999,-9999
950,59,18,10,20,4.6,NNE,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
968,87.1,64,10,46,9.2,NNE,29.96,0,-9999,Partly Cloudy,0,0,-999,88.3
1014,82,66.9,10,60,13.8,NE,30,0,-9999,Mostly Cloudy,0,0,-999,84.5
1058,78.1,61,10,56,8.1,NNE,29.98,0,-9999,Mostly Cloudy,0,0,-999,-9999
1070,71.1,37,10,29,3.5,North,30.14,0,-9999,Partly Cloudy,0,0,-999,-9999
1113,80.1,69.1,10,69,8.1,South,30.03,0,-9999,Mostly Cloudy,0,0,-999,82.9
1153,72,64,10,76,8.1,South,30.13,0,-9999,Scattered Clouds,0,0,-999,-9999
1173,66,57,10,73,10.4,NW,29.97,0,-9999,Mostly Cloudy,0,0,-999,-9999
1189,79,66,10,64,12.7,South,30.08,0,-9999,Mostly Cloudy,0,0,-999,-9999
1238,86,61,10,43,0,North,29.99,0,-9999,Partly Cloudy,0,0,-999,86.1
1267,73,35.1,10,25,4.6,NE,30.03,0,-9999,Clear,0,0,-999,-9999
1299,79,53.1,10,40,11.5,NE,30.05,0,-9999,Scattered Clouds,0,0,-999,-9999
1311,79,54,10,42,8.1,East,29.97,0,-9999,Clear,0,0,-999,-9999
1339,71.1,55,10,57,6.9,North,29.9,0,-9999,Mostly Cloudy,0,0,-999,-9999
1384,75,55,10,50,8.1,SE,30.3,0,-9999,Scattered Clouds,0,0,-999,-9999
1397,61,52,10,72,11.5,North,30.14,0,-9999,Overcast,0,0,-999,-9999
1425,59,45,10,60,0,North,30.12,0,-9999,Mostly Cloudy,0,0,-999,-9999
1444,82,57.9,10,44,6.9,North,29.96,0,-9999,Mostly Cloudy,0,0,-999,82
1469,93,64,10,38,9.2,East,29.88,0,-9999,Scattered Clouds,0,0,-999,94.6
1526,73,57,10,57,25.3,NNE,30.24,0,-9999,Mostly Cloudy,0,0,-999,-9999
1533,77,66.9,10,71,8.1,ESE,30.08,0,-9999,Mostly Cloudy,0,0,-999,-9999
1587,73.9,71.1,10,91,3.5,NW,30.06,0,-9999,Overcast,0,0,-999,-9999
1610,77,53.1,10,43,9.2,NE,30.1,0,-9999,Mostly Cloudy,0,0,-999,-9999
1638,81,64.9,10,58,15,ESE,30.06,0,-9999,Mostly Cloudy,0,0,-999,82.7
1654,70,50,10,49,11.5,East,30.4,0,-9999,Mostly Cloudy,0,0,-999,-9999
21,75,62.1,10,64,0,North,29.94,0,-9999,Overcast,0,0,-999,-9999
54,63,37.9,10,40,8.1,ESE,30.05,0,-9999,Clear,0,0,-999,-9999
67,42.1,26.1,10,53,10.4,East,30.3,0,-9999,Overcast,0,0,36.1,-9999
94,59,48.9,10,69,5.8,South,29.87,0,-9999,Mostly Cloudy,0,0,-999,-9999
151,57,43,10,59,8.1,SE,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
184,41,19,10,41,10.4,East,29.98,0,-9999,Overcast,0,0,34.7,-9999
200,45,37,9,74,10.4,South,29.88,0,-9999,Overcast,0,0,39.7,-9999
214,46,28.9,10,51,9.2,WSW,30.01,0,-9999,Partly Cloudy,0,0,41.4,-9999
256,86,70,10,59,5.8,SSW,30.02,0,-9999,Mostly Cloudy,0,0,-999,90.7
282,61,46.9,10,60,9.2,NE,30.16,0,-9999,Mostly Cloudy,0,0,-999,-9999
334,70,55,10,59,11.5,WSW,29.66,0,-9999,Mostly Cloudy,0,0,-999,-9999
348,57,39,10,51,17.3,East,30.02,0,-9999,Clear,0,0,-999,-9999
395,73,51.1,10,46,21.9,SW,29.7,0,-9999,Partly Cloudy,0,0,-999,-9999
470,23,15.1,10,72,0,North,30.44,0,-9999,Scattered Clouds,0,0,-999,-9999
486,80.6,60.8,10,51,3.5,Variable,30.09,0,-9999,Scattered Clouds,0,0,-999,81.5
537,73,35.1,10,25,3.5,Variable,30.22,0,-9999,Clear,0,0,-999,-9999
596,62.1,33.1,10,34,4.6,SSW,29.99,0,-9999,Clear,0,0,-999,-9999
599,64.4,46.4,10,52,3.5,Variable,29.92,0,-9999,Clear,0,0,-999,-9999
617,70,26.1,10,19,11.5,West,29.53,0,-9999,Clear,0,0,-999,-9999
655,32,26.1,10,79,0,North,30.25,0,-9999,Clear,0,0,-999,-9999
698,57,35.1,10,44,10.4,SSW,30.04,0,-9999,Clear,0,0,-999,-9999
710,48.9,26.1,10,41,5.8,SW,30.32,0,-9999,Clear,0,0,-999,-9999
730,73.9,46.9,10,38,8.1,NNE,30.15,0,-9999,Clear,0,0,-999,-9999
772,75,50,8,41,0,North,29.92,0,-9999,Clear,0,0,-999,-9999
791,54,25,10,33,3.5,Variable,30.24,0,-9999,Clear,0,0,-999,-9999
835,51.1,27,10,39,3.5,Variable,30.26,0,-9999,Clear,0,0,-999,-9999
876,62.1,34,10,35,11.5,South,30.17,0,-9999,Clear,0,0,-999,-9999
888,55.9,30.9,10,39,6.9,NNE,29.91,0,-9999,Clear,0,0,-999,-9999
902,66,46.9,10,50,0,North,29.96,0,-9999,Clear,0,0,-999,-9999
951,37,23,8,57,3.5,NW,29.93,0,-9999,Clear,0,0,34.5,-9999
985,79,63,10,58,3.5,Variable,29.98,0,-9999,Partly Cloudy,0,0,-999,-9999
1015,73,46,10,38,5.8,ENE,30.02,0,-9999,Clear,0,0,-999,-9999
1043,70,35.1,10,28,12.7,East,30.36,0,-9999,Clear,0,0,-999,-9999
1059,69.1,41,10,36,12.7,SSW,29.78,0,-9999,Clear,0,0,-999,-9999
1071,61,30,10,31,10.4,SSW,30.02,0,-9999,Clear,0,0,-999,-9999
1129,30,3,10,32,8.1,ESE,30.57,0,-9999,Clear,0,0,22.4,-9999
1143,48.9,33.1,7,54,0,North,29.97,0,-9999,Clear,0,0,-999,-9999
1190,25,18,6,75,9.2,NNW,30.15,0,-9999,Haze,0,0,15.5,-9999
1206,77,54,10,45,5.8,East,30.14,0,-9999,Clear,0,0,-999,-9999
1261,72,60.1,10,66,4.6,ENE,29.93,0,-9999,Clear,0,0,-999,-9999
1312,84.9,59,10,41,15,South,29.71,0,-9999,Clear,0,0,-999,84.4
1327,64.9,36,10,34,20.7,South,30.04,0,0,Light Rain,1,0,-999,-9999
1353,24.1,10.9,10,57,6.9,West,30.17,0,-9999,Clear,0,0,16,-9999
1391,25,9,10,51,13.8,North,30.39,0,-9999,Clear,0,0,13.1,-9999
1417,63,52,10,67,10.4,South,29.87,0,-9999,Mostly Cloudy,0,0,-999,-9999
1457,84,71.1,10,65,10.4,South,29.78,0,-9999,Clear,0,0,-999,89
1506,81,57.9,10,45,11.5,SSW,29.71,0,-9999,Clear,0,0,-999,81.1
1537,64,39,10,40,10.4,East,30.3,0,-9999,Clear,0,0,-999,-9999
1547,59,46.9,10,64,4.6,SW,29.92,0,-9999,Clear,0,0,-999,-9999
1612,37,35.1,5,93,8.1,ENE,30.23,0,0.06,Light Rain,1,0,31,-9999
1639,62.1,61,10,96,5.8,ESE,29.37,0,0.01,Light Rain,1,0,-999,-9999
1671,35.1,27,10,72,19.6,NNE,30.29,0,-9999,Overcast,0,0,24.1,-9999
1686,77,53.1,10,43,10.4,South,30.12,0,-9999,Clear,0,0,-999,-9999
1726,66,55,10,68,5.8,WNW,30.1,0,-9999,Mostly Cloudy,0,0,-999,-9999
1778,73.9,48.9,10,41,3.5,Variable,30.03,0,-9999,Clear,0,0,-999,-9999
1805,66,39,10,37,4.6,SSE,30.19,0,-9999,Clear,0,0,-999,-9999
1834,51.1,26.1,10,38,11.5,ESE,30.23,0,-9999,Clear,0,0,-999,-9999
1873,21.9,10,10,60,3.5,West,30.69,0,-9999,Clear,0,0,17.2,-9999
1896,7,-2.9,10,64,3.5,South,30.7,0,-9999,Clear,0,0,0.1,-9999
1919,53.1,46,10,77,5.8,SW,29.77,0,0.04,Light Rain,1,0,-999,-9999
22,73,45,10,37,6.9,Variable,30.3,0,-9999,Clear,0,0,-999,-9999
44,66,63,1,90,0,North,29.57,0,0.02,Light Rain,1,0,-999,-9999
88,44.1,35.1,10,71,13.8,North,30.06,0,0,Overcast,0,0,37.4,-9999
111,55,34,10,45,6.9,NNW,30.1,0,-9999,Clear,0,0,-999,-9999
134,66.9,55.9,10,68,3.5,NW,29.87,0,-9999,Overcast,0,0,-999,-9999
169,57,32,10,39,8.1,South,29.84,0,-9999,Clear,0,0,-999,-9999
215,34,9,10,35,16.1,NNW,29.7,0,-9999,Clear,0,0,23.8,-9999
255,64,59,8,84,3.5,South,29.88,0,0,Mostly Cloudy,0,0,-999,-9999
268,81,55,10,41,4.6,WSW,29.99,0,-9999,Mostly Cloudy,0,0,-999,80.7
316,64.4,59,9,83,3.5,ENE,29.79,0,-9999,Mostly Cloudy,0,0,-999,-9999
351,54,28.9,10,38,16.1,NNW,29.84,0,-9999,Overcast,0,0,-999,-9999
387,46.9,19.9,10,34,3.5,Variable,30.47,0,-9999,Partly Cloudy,0,0,-999,-9999
403,41,35.1,10,79,4.6,South,29.94,0,0,Light Rain,1,0,38,-9999
443,52,46,8,80,9.2,SSE,29.42,0,-9999,Mostly Cloudy,0,0,-999,-9999
494,69.8,62.6,10,78,0,North,30.05,0,-9999,Overcast,0,0,-999,-9999
500,66.9,48,10,51,12.7,East,30.37,0,-9999,Partly Cloudy,0,0,-999,-9999
570,59,37,10,44,8.1,SSW,29.75,0,-9999,Clear,0,0,-999,-9999
572,60.1,37.9,10,44,3.5,Variable,30.1,0,-9999,Partly Cloudy,0,0,-999,-9999
625,55.9,35.1,10,45,6.9,South,29.96,0,-9999,Partly Cloudy,0,0,-999,-9999
644,62.1,45,10,53,6.9,South,30.11,0,-9999,Clear,0,0,-999,-9999
676,39.9,12.9,10,33,4.6,West,30.61,0,-9999,Clear,0,0,36.7,-9999
711,37,16,10,42,5.8,Variable,30.39,0,-9999,Clear,0,0,32.4,-9999
724,77,51.1,10,40,4.6,West,29.82,0,-9999,Clear,0,0,-999,-9999
776,66.9,45,10,45,10.4,WSW,29.78,0,-9999,Overcast,0,0,-999,-9999
797,52,46,10,80,0,North,30.26,0,-9999,Clear,0,0,-999,-9999
801,70,50,10,49,12.7,SW,30.08,0,-9999,Scattered Clouds,0,0,-999,-9999
827,59,46.9,10,64,9.2,NNE,29.77,0,-9999,Overcast,0,0,-999,-9999
883,41,37,10,86,0,North,30.17,0,-9999,Clear,0,0,-999,-9999
901,48,43,4,83,4.6,South,30.2,0,-9999,Haze,0,0,-999,-9999
960,41,19,10,41,9.2,SW,29.86,0,-9999,Clear,0,0,35.2,-9999
969,80.1,59,10,48,13.8,NNW,29.83,0,-9999,Mostly Cloudy,0,0,-999,80.7
999,66.9,43,10,42,13.8,NNW,29.78,0,-9999,Overcast,0,0,-999,-9999
1045,64.9,48.9,10,56,10.4,ENE,30.37,0,-9999,Mostly Cloudy,0,0,-999,-9999
1061,64,34,10,33,10.4,WNW,29.93,0,-9999,Clear,0,0,-999,-9999
1085,53.1,30,10,41,9.2,North,30.15,0,-9999,Overcast,0,0,-999,-9999
1145,48.9,30,10,48,5.8,WNW,30.08,0,-9999,Overcast,0,0,-999,-9999
1157,34,16,10,48,5.8,North,30.53,0,-9999,Overcast,0,0,28.8,-9999
1191,70,57,10,63,12.7,South,29.84,0,-9999,Overcast,0,0,-999,-9999
1208,77,54,10,45,5.8,NE,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
1248,57.9,39,10,49,10.4,NW,30.11,0,-9999,Scattered Clouds,0,0,-999,-9999
1255,84,55.9,10,38,5.8,South,30.07,0,-9999,Clear,0,0,-999,83
1284,62.1,34,10,35,0,North,30.25,0,-9999,Clear,0,0,-999,-9999
1314,62.1,35.1,10,37,12.7,West,29.62,0,-9999,Partly Cloudy,0,0,-999,-9999
1341,57,30.9,10,37,10.4,SW,29.9,0,-9999,Clear,0,0,-999,-9999
1392,43,33.1,10,68,8.1,NNW,30.38,0,0,Light Rain,1,0,38.2,-9999
1433,36,27,10,70,9.2,NW,30.28,0,-9999,Overcast,0,0,29,-9999
1447,79,55.9,10,45,8.1,WSW,29.7,0,-9999,Clear,0,0,-999,-9999
1476,68,51.1,10,55,8.1,ESE,30.39,0,-9999,Clear,0,0,-999,-9999
1520,48,17.1,10,29,15,NW,30.25,0,-9999,Mostly Cloudy,0,0,-999,-9999
1566,57.9,28,10,32,9.2,WNW,30.35,0,-9999,Clear,0,0,-999,-9999
1573,57.9,53.1,10,84,9.2,SW,29.53,0,0.01,Light Rain,1,0,-999,-9999
1609,48.9,19.9,10,32,5.8,NE,30.2,0,-9999,Clear,0,0,-999,-9999
1635,64.9,48.9,10,56,6.9,ENE,30.11,0,-9999,Clear,0,0,-999,-9999
1669,59,53.1,5,81,15,SW,29.81,0,-9999,Overcast,0,0,-999,-9999
1688,80.1,51.1,10,36,12.7,NW,30,0,-9999,Clear,0,0,-999,-9999
1736,62.1,55.9,7,80,0,North,30.07,0,-9999,Overcast,0,0,-999,-9999
1780,61,35.1,10,38,19.6,WNW,29.82,0,-9999,Mostly Cloudy,0,0,-999,-9999
1818,64,16,10,16,10.4,West,30.03,0,-9999,Clear,0,0,-999,-9999
1856,41,27,10,57,6.9,West,30.12,0,-9999,Clear,0,0,36.4,-9999
1872,41,32,10,70,4.6,WSW,30.08,0,-9999,Clear,0,0,38,-9999
1890,35.1,33.1,4,92,6.9,SSW,29.93,0,-9999,Mostly Cloudy,0,0,29.3,-9999
23,71.1,46.9,10,42,3.5,SW,30.32,0,-9999,Scattered Clouds,0,0,-999,-9999
39,71.1,66,10,84,9.2,West,29.57,0,0.01,Overcast,0,0,-999,-9999
69,64,37.9,10,38,9.2,WNW,30.2,0,-9999,Mostly Cloudy,0,0,-999,-9999
115,53.1,41,10,64,9.2,North,30.14,0,0,Overcast,0,0,-999,-9999
128,53.1,48.9,10,86,0,North,30.35,0,-9999,Clear,0,0,-999,-9999
170,61,37,10,41,9.2,SSW,29.87,0,-9999,Partly Cloudy,0,0,-999,-9999
216,33.1,17.1,10,52,11.5,WNW,29.89,0,-9999,Partly Cloudy,0,0,24.4,-9999
